user_id,attracted
141.0,0.5
142.0,6.787301587301588
143.0,15.379679144385026
144.0,2.875
145.0,1.9583333333333333
146.0,10.133333333333333
147.0,10.034950343773874
148.0,4.0
149.0,8.103571428571428
150.0,0.4375
151.0,5.638888888888889
152.0,13.137301587301588
153.0,6.361111111111112
154.0,0.6666666666666666
155.0,19.71666666666667
156.0,23.323454609502395
157.0,2.0
158.0,2.35789610868951
159.0,3.888888888888889
160.0,5.686411149825783
161.0,2.4764592933947775
162.0,4.0
163.0,2.8958333333333335
164.0,9.798136645962733
165.0,3.0
166.0,1.5882352941176472
167.0,1.0
168.0,25.636751480149652
169.0,2.0
170.0,8.03998778998779
171.0,8.600657894736843
172.0,2.0
173.0,1.0
174.0,0.9210526315789473
175.0,2.75
176.0,4.833333333333333
177.0,2.0
178.0,2.0
179.0,13.13931623931624
180.0,1.0
181.0,1.0
182.0,8.0
183.0,7.166322563508162
184.0,17.71389513264513
185.0,4.008638420403127
186.0,1.5
187.0,2.0
188.0,1.0
189.0,20.63888888888889
190.0,1.0
191.0,1.0
192.0,2.5
193.0,6.482758620689655
194.0,3.25
195.0,2.9166666666666665
196.0,0.5
197.0,0.5
198.0,2.9733333333333336
199.0,11.94188596491228
200.0,1.9912280701754386
201.0,14.09339330024814
202.0,1.75
203.0,17.880882352941175
204.0,6.1694083694083695
205.0,11.6261865751679
206.0,7.375252525252525
207.0,1.0
208.0,13.808333333333334
209.0,1.0
210.0,4.464285714285714
211.0,1.0
212.0,1.0
213.0,5.0
214.0,1.0
215.0,3.0903448441300103
216.0,7.715740740740741
217.0,5.779924242424243
218.0,7.80245486221096
219.0,7.986042692939245
220.0,1.5
221.0,1.0
222.0,2.9411764705882355
223.0,15.086062698910998
224.0,3.6666666666666665
225.0,1.0
226.0,5.0975
227.0,4.784090909090909
228.0,13.385714285714286
229.0,4.416666666666666
230.0,16.60909090909091
231.0,2.606060606060606
232.0,3.875
233.0,1.0
234.0,3.0
235.0,20.74205748921119
236.0,10.944444444444445
237.0,0.9761904761904762
238.0,1.0
239.0,0.9285714285714286
240.0,0.5
241.0,1.0
242.0,7.88562091503268
243.0,17.826587301587303
244.0,2.0
245.0,2.0
246.0,6.590277777777778
247.0,1.9545454545454546
248.0,2.0
249.0,9.586507936507939
250.0,14.998809523809523
251.0,2.0
252.0,5.0
253.0,0.9444444444444444
254.0,6.714285714285714
255.0,2.7
256.0,2.0
257.0,1.375
258.0,2.0
259.0,5.0
260.0,6.4754578754578755
261.0,8.694444444444445
262.0,4.089285714285714
263.0,2.0
264.0,4.0
265.0,1.8235294117647058
266.0,0.5
267.0,0.5
268.0,0.5
269.0,9.479166666666666
270.0,3.762962962962963
271.0,5.4605263157894735
272.0,1.0
273.0,1.0
274.0,17.2
275.0,0.5
276.0,4.428571428571429
277.0,0.5
278.0,2.9444444444444446
279.0,5.686153846153846
280.0,1.0
281.0,1.0
282.0,3.0
283.0,3.85
284.0,0.4827586206896552
285.0,12.0
286.0,3.7333333333333334
287.0,5.811965811965812
288.0,0.6
289.0,19.97142857142857
290.0,7.017857142857142
291.0,2.473809523809524
292.0,2.5606060606060606
293.0,3.6666666666666665
294.0,3.6098551360842843
295.0,4.742424242424242
296.0,4.0
297.0,1.0
298.0,12.216666666666669
299.0,4.928571428571429
300.0,6.182608695652174
301.0,15.542606516290727
302.0,6.228947033358798
303.0,0.9629629629629629
304.0,3.9375
305.0,6.0
306.0,4.015669576325314
307.0,2.2142857142857144
308.0,1.0
309.0,1.0
310.0,1.0
311.0,2.8
312.0,4.857142857142858
313.0,1.0
314.0,15.65481651622609
315.0,1.8
316.0,3.353617810760668
317.0,1.0
318.0,1.2803814161087441
319.0,1.7777777777777777
320.0,0.9444444444444444
321.0,3.0
322.0,2.2470862470862474
323.0,13.302083333333334
324.0,8.334534033716201
325.0,1.0
326.0,5.045833333333333
327.0,50.7012797842269
328.0,0.8571428571428571
329.0,4.0
330.0,6.9375
331.0,13.909090909090908
332.0,7.4611248966087675
333.0,2.0
334.0,5.875
335.0,3.8333333333333335
336.0,1.0
337.0,3.3979044699632954
338.0,8.0
339.0,2.95
340.0,3.5
341.0,3.88677559912854
342.0,1.0
343.0,8.35
344.0,2.5
345.0,2.9012787723785167
346.0,1.0
347.0,6.666666666666667
348.0,5.652972002788774
349.0,4.75
350.0,11.666666666666666
351.0,12.042540792540793
352.0,0.96
353.0,2.5277777777777777
354.0,13.833333333333334
355.0,9.633333333333333
356.0,2.0
357.0,8.366153846153846
358.0,17.0
359.0,11.251359751359752
360.0,7.0
361.0,2.333333333333333
362.0,5.469444444444445
363.0,7.984848484848484
364.0,1.0
365.0,3.0
366.0,5.7
367.0,5.173504273504274
368.0,8.880952380952381
369.0,5.443078746650175
370.0,20.333333333333336
371.0,2.7727272727272725
372.0,10.444444444444445
373.0,6.0
374.0,1.0
375.0,1.5
376.0,2.846717171717172
377.0,6.0
378.0,3.769230769230769
379.0,1.0
380.0,13.25
381.0,3.829885057471264
382.0,1.0
383.0,8.0
384.0,0.8571428571428571
385.0,1.3387096774193548
386.0,1.0
387.0,5.0
388.0,3.0
389.0,2.888888888888889
390.0,14.0
391.0,2.225
392.0,19.04102564102564
393.0,2.0
394.0,1.3333333333333333
395.0,1.0
396.0,1.6666666666666665
397.0,5.342945942945944
398.0,1.0
399.0,15.333333333333332
400.0,2.0
401.0,11.584415584415584
402.0,10.761111111111111
403.0,3.5238095238095237
404.0,0.5
405.0,10.875
406.0,2.0
407.0,4.7894736842105265
408.0,1.5
409.0,1.0
410.0,11.291666666666666
411.0,11.666666666666666
412.0,1.0
413.0,6.875
414.0,17.558723323460164
415.0,7.570382395382396
416.0,1.493939393939394
417.0,2.5
418.0,2.0
419.0,1.0
420.0,1.0
421.0,2.8111702127659575
422.0,1.0
423.0,2.0
424.0,1.0
425.0,6.833333333333334
426.0,5.6
427.0,1.0
428.0,8.006743256743256
429.0,2.0
430.0,6.6
431.0,0.75
432.0,2.0
433.0,4.444444444444445
434.0,12.583333333333332
435.0,3.052631578947368
436.0,4.416666666666667
437.0,8.864864864864865
438.0,6.319444444444445
439.0,8.0
440.0,0.5
441.0,10.203259743259743
442.0,1.0
443.0,3.825
444.0,2.0
445.0,3.0
446.0,0.3888888888888889
447.0,3.0
448.0,1.9722222222222223
449.0,3.0
450.0,0.6071428571428571
451.0,2.0
452.0,2.736842105263158
453.0,6.659090909090909
454.0,20.0
455.0,6.942857142857143
456.0,0.5
457.0,10.03670634920635
458.0,1.875
459.0,1.0
460.0,1.0
461.0,0.3333333333333333
462.0,25.704545454545453
463.0,4.0
464.0,6.098412698412698
465.0,2.0
466.0,1.9
467.0,8.65264423076923
468.0,3.0
469.0,1.0
470.0,2.0
471.0,3.357142857142857
472.0,1.0
473.0,0.9166666666666666
474.0,14.813392387194428
475.0,1.9545454545454546
476.0,5.0
477.0,2.45
478.0,1.9722222222222223
479.0,0.5581395348837209
480.0,5.0
481.0,2.0
482.0,1.0
483.0,5.0
484.0,7.0
485.0,3.7301587301587302
486.0,3.5
487.0,7.833333333333333
488.0,18.67450980392157
489.0,0.6515151515151515
490.0,1.75
491.0,3.9393939393939394
492.0,9.0
493.0,1.2574468085106383
494.0,0.5
495.0,7.8
496.0,24.188888888888886
497.0,0.3333333333333333
498.0,4.0
499.0,1.0
500.0,1.0
501.0,2.0
502.0,5.433333333333334
503.0,0.5
504.0,2.9565217391304346
505.0,7.3999999999999995
506.0,4.906976744186046
507.0,4.7
508.0,0.5581395348837209
509.0,2.0583333333333336
510.0,4.0
511.0,2.7981780782624326
512.0,4.3076923076923075
513.0,1.0
514.0,2.43064182194617
515.0,4.1855576441102755
516.0,4.0
517.0,0.8888888888888888
518.0,4.87593984962406
519.0,2.856818181818182
520.0,3.9230769230769234
521.0,1.0
522.0,5.0
523.0,8.825757575757576
524.0,9.388235294117646
525.0,12.08084683148622
526.0,11.442424242424243
527.0,9.855555555555556
528.0,4.666666666666666
529.0,2.0
530.0,4.647058823529412
531.0,5.411764705882353
532.0,0.3333333333333333
533.0,6.185281385281385
534.0,6.0
535.0,2.0
536.0,0.47058823529411764
537.0,5.32051282051282
538.0,0.75
539.0,3.0
540.0,13.190572390572392
541.0,2.0
542.0,15.375000000000002
543.0,15.875
544.0,3.7777777777777777
545.0,21.041666666666668
546.0,2.0
547.0,3.8392857142857144
548.0,5.0
549.0,6.666666666666666
550.0,1.0
551.0,1.0
552.0,2.1941176470588237
553.0,19.714285714285715
554.0,2.5
555.0,3.0
556.0,42.06428571428571
557.0,13.397402597402598
558.0,1.8571428571428572
559.0,4.372282608695652
560.0,10.224174947859158
561.0,0.8571428571428571
562.0,3.25
563.0,9.0
564.0,0.603448275862069
565.0,4.7
566.0,5.940963203463204
567.0,6.575
568.0,18.416666666666664
569.0,4.0
570.0,0.8
571.0,2.75
572.0,4.0
573.0,5.4177183600713015
574.0,13.083333333333334
575.0,7.875457875457876
576.0,13.727724206078777
577.0,2.0
578.0,7.0
579.0,4.0
580.0,1.0
581.0,9.011905018777389
582.0,4.0
583.0,0.5
584.0,7.67948717948718
585.0,3.065289069557362
586.0,1.0
587.0,1.0
588.0,1.0
589.0,0.3333333333333333
590.0,0.8333333333333334
591.0,1.0
592.0,2.962962962962963
593.0,4.833333333333334
594.0,2.857142857142857
595.0,10.816666666666666
596.0,2.0
597.0,2.3963675213675213
598.0,3.6363636363636362
599.0,4.164598364598365
600.0,1.0
601.0,5.5
602.0,5.0
603.0,1.0
604.0,2.0
605.0,6.875
606.0,2.0
607.0,0.75
608.0,6.4
609.0,6.666666666666667
610.0,0.5
611.0,1.0
612.0,14.275324675324676
613.0,10.636363636363637
614.0,0.5
615.0,8.975961538461538
616.0,5.567647058823529
617.0,1.9661016949152543
618.0,8.436735778841042
619.0,9.289303533656838
620.0,2.909090909090909
621.0,4.053310104529617
622.0,0.5
623.0,16.892610991765125
624.0,7.0
625.0,1.9583333333333335
626.0,3.5653068159462022
627.0,23.15714285714286
628.0,6.607843137254902
629.0,1.0
630.0,1.0
631.0,6.9375
632.0,0.5
633.0,0.75
634.0,8.44388046406302
635.0,0.8181818181818182
636.0,0.4791666666666667
637.0,1.75
638.0,1.75
639.0,4.0
640.0,16.51984126984127
641.0,7.794010936606085
642.0,10.100814299900694
643.0,4.0
644.0,4.80653566003513
645.0,2.870967741935484
646.0,9.40096618357488
647.0,2.0
648.0,2.0
649.0,1.1098531211750307
650.0,6.218472661280881
651.0,0.5
652.0,0.9375
653.0,1.0
654.0,3.0
655.0,5.383333333333334
656.0,1.6280274095516352
657.0,7.0
658.0,10.579624542124542
659.0,2.0
660.0,4.4
661.0,9.340336134453782
662.0,22.144255050505052
663.0,9.75
664.0,1.8
665.0,2.0
666.0,1.0
667.0,13.947368421052632
668.0,4.0
669.0,2.6
670.0,4.0
671.0,2.0
672.0,2.0
673.0,2.0
674.0,1.0
675.0,2.0
676.0,2.686868686868687
677.0,4.0
678.0,6.0
679.0,4.75
680.0,0.6464646464646465
681.0,0.5
682.0,1.6666666666666665
683.0,1.3333333333333333
684.0,1.0
685.0,2.9333333333333336
686.0,0.5
687.0,1.0
688.0,10.0
689.0,3.0
690.0,3.8
691.0,7.3
692.0,0.6666666666666666
693.0,4.545238095238095
694.0,0.42857142857142855
695.0,2.361111111111111
696.0,14.947368421052632
697.0,1.0
698.0,3.6999999999999997
699.0,1.0
700.0,2.857142857142857
701.0,4.9
702.0,5.5
703.0,0.9230769230769231
704.0,1.1041666666666665
705.0,2.392361111111111
706.0,2.0
707.0,1.4642857142857144
708.0,2.2333333333333334
709.0,4.5
710.0,26.833333333333332
711.0,0.3333333333333333
712.0,4.0
713.0,6.2575871840577735
714.0,6.0
715.0,1.8
716.0,6.726678417341892
717.0,1.0
718.0,9.492063492063492
719.0,17.653507540418246
720.0,5.9
721.0,19.345238095238095
722.0,1.0
723.0,10.25173769320111
724.0,4.191341991341991
725.0,0.5
726.0,1.0
727.0,11.0
728.0,0.5
729.0,6.57533960292581
730.0,1.5
731.0,1.0
732.0,1.8506944444444444
733.0,2.313970588235294
734.0,1.6666666666666665
735.0,4.0
736.0,6.333333333333333
737.0,4.0
738.0,1.0
739.0,2.9642857142857144
740.0,1.0
741.0,6.586363636363636
742.0,13.411764705882353
743.0,3.0
744.0,0.4666666666666667
745.0,0.3333333333333333
746.0,0.8571428571428571
747.0,4.0
748.0,1.0
749.0,1.5
750.0,0.6666666666666666
751.0,3.25
752.0,0.5
753.0,8.856168831168832
754.0,7.6371273712737135
755.0,4.0
756.0,1.0
757.0,3.928571428571429
758.0,1.0
759.0,3.0
760.0,1.2857142857142856
761.0,3.0
762.0,10.0
763.0,11.0
764.0,8.0
765.0,2.0
766.0,16.78888888888889
767.0,1.0
768.0,1.4142857142857144
769.0,3.6
770.0,0.8
771.0,6.9
772.0,1.0
773.0,15.306417112299465
774.0,1.0
775.0,16.490384615384613
776.0,6.761904761904762
777.0,1.5483333333333333
778.0,5.6
779.0,7.712550607287449
780.0,4.0
781.0,4.195652173913043
782.0,2.0
783.0,1.0
784.0,5.534553571428571
785.0,2.0
786.0,9.318431568431569
787.0,10.200396825396826
788.0,2.0
789.0,1.0
790.0,3.0
791.0,2.8541666666666665
792.0,2.9230769230769234
793.0,4.672413793103448
794.0,10.19137022397892
795.0,5.0
796.0,2.0
797.0,1.0
798.0,0.5375
799.0,6.428571428571429
800.0,0.49226804123711343
801.0,4.0
802.0,8.0
803.0,12.457142857142856
804.0,3.5
805.0,1.0
806.0,11.8
807.0,3.875
808.0,2.0
809.0,4.909090909090909
810.0,1.0
811.0,3.0
812.0,0.5
813.0,1.0
814.0,13.078431372549021
815.0,14.377866400797608
816.0,7.3045045045045045
817.0,1.3
818.0,14.27838522760883
819.0,0.3333333333333333
820.0,1.455165692007797
821.0,1.5882027825424052
822.0,5.0
823.0,6.836842105263157
824.0,4.330745341614907
825.0,4.549970862470863
826.0,1.9322033898305084
827.0,1.8
828.0,7.0
829.0,11.875
830.0,0.5
831.0,2.0
832.0,1.0
833.0,12.926853294132155
834.0,2.0
835.0,5.636363636363637
836.0,5.0
837.0,0.6923076923076923
838.0,1.0
839.0,4.0
840.0,0.5
841.0,11.049098848011893
842.0,2.4988425925925926
843.0,1.0
844.0,3.4375
845.0,1.0
846.0,2.208333333333333
847.0,1.0
848.0,2.0
849.0,1.948616600790514
850.0,8.645833333333332
851.0,8.0
852.0,6.316666666666666
853.0,3.916666666666667
854.0,13.571428571428571
855.0,1.0
856.0,1.0
857.0,16.94166666666667
858.0,2.537499174754077
859.0,3.356521739130435
860.0,2.0
861.0,3.7911184210526314
862.0,5.0
863.0,27.12640056022409
864.0,2.0
865.0,20.542124542124544
866.0,0.8
867.0,23.46666666666667
868.0,2.0
869.0,0.875
870.0,3.0964285714285715
871.0,0.7
872.0,4.0
873.0,4.0
874.0,14.755539197644461
875.0,4.0
876.0,2.5555555555555554
877.0,5.882352941176471
878.0,3.875
879.0,3.0
880.0,8.61082993803582
881.0,3.5
882.0,1.0
883.0,1.0
884.0,0.5
885.0,0.6666666666666666
886.0,3.2705128205128204
887.0,4.0
888.0,4.0
889.0,1.0
890.0,13.2
891.0,2.3375
892.0,5.0
893.0,39.78529035893587
894.0,31.214285714285715
895.0,5.6
896.0,1.0
897.0,0.625
898.0,2.0
899.0,1.0
900.0,1.0
901.0,9.55
902.0,3.0
903.0,3.0
904.0,3.0
905.0,6.0
906.0,0.8333333333333334
907.0,2.0
908.0,0.4642857142857143
909.0,1.0
910.0,2.0
911.0,22.694288119288117
912.0,3.0
913.0,7.875
914.0,12.225330225330227
915.0,8.289021164021163
916.0,4.0
917.0,5.714285714285714
918.0,1.0
919.0,8.758636788048554
920.0,4.833333333333334
921.0,2.0
922.0,3.0
923.0,3.4722222222222223
924.0,8.0
925.0,2.8026755852842813
926.0,7.839398195437521
927.0,1.0
928.0,4.818181818181818
929.0,5.625
930.0,0.9642857142857143
931.0,1.0
932.0,1.0
933.0,2.9
934.0,3.0
935.0,3.0
936.0,16.654545454545453
937.0,2.0
938.0,1.0
939.0,4.333333333333334
940.0,1.0
941.0,1.0
942.0,1.3333333333333333
943.0,1.0
944.0,4.20421724126207
945.0,1.0
946.0,0.9629629629629629
947.0,1.0
948.0,2.6
949.0,3.4375
950.0,4.0
951.0,5.444444444444445
952.0,6.0
953.0,4.4523809523809526
954.0,1.0
955.0,1.2954545454545454
956.0,1.0
957.0,13.322222222222221
958.0,5.0
959.0,2.0
960.0,0.3333333333333333
961.0,3.3
962.0,1.0
963.0,11.527950310559005
964.0,8.0
965.0,2.0
966.0,13.0
967.0,8.25
968.0,0.5
969.0,0.35565476190476186
970.0,3.0
971.0,2.9270557029177717
972.0,3.0
973.0,2.8333333333333335
974.0,3.0
975.0,12.388040227583422
976.0,28.31208791208791
977.0,4.5
978.0,5.0
979.0,16.029024943310656
980.0,2.9761904761904763
981.0,3.0
982.0,11.977248677248678
983.0,9.0
984.0,12.0
985.0,1.0
986.0,6.666666666666666
987.0,4.977777777777778
988.0,10.318376068376068
989.0,1.0
990.0,17.59978145847711
991.0,5.226388888888889
992.0,7.0
993.0,4.164550264550265
994.0,1.0
995.0,1.0
996.0,0.8271604938271605
997.0,1.0
998.0,0.975
999.0,3.0
1000.0,2.0
1001.0,19.604414172686617
1002.0,1.0
1003.0,4.538461538461538
1004.0,1.0
1005.0,9.853535353535353
1006.0,1.0
1007.0,0.5
1008.0,6.017715617715617
1009.0,13.0
1010.0,1.0
1011.0,0.6666666666666666
1012.0,2.0
1013.0,4.883720930232558
1014.0,3.875
1015.0,13.149999999999999
1016.0,1.0
1017.0,0.9285714285714286
1018.0,6.220833333333333
1019.0,7.546697626418989
1020.0,12.818181818181818
1021.0,10.8
1022.0,0.5
1023.0,1.0
1024.0,2.4
1025.0,3.6
1026.0,6.928571428571429
1027.0,2.0
1028.0,7.401731601731602
1029.0,4.0
1030.0,1.0
1031.0,4.176965352449224
1032.0,6.0
1033.0,1.2333333333333332
1034.0,5.975324675324676
1035.0,12.0
1036.0,14.286813186813186
1037.0,1.0
1038.0,1.8235294117647058
1039.0,1.0
1040.0,1.0
1041.0,9.0
1042.0,0.8125
1043.0,14.916666666666666
1044.0,3.5847332015810274
1045.0,4.46
1046.0,2.625
1047.0,0.75
1048.0,4.421052631578947
1049.0,1.0
1050.0,2.0
1051.0,5.30375
1052.0,1.0
1053.0,0.7894736842105263
1054.0,7.0
1055.0,5.0
1056.0,4.931034482758621
1057.0,5.163636363636363
1058.0,1.0
1059.0,2.0
1060.0,8.989819004524886
1061.0,4.0
1062.0,3.2666666666666666
1063.0,10.596976421463774
1064.0,3.466666666666667
1065.0,11.09339320523531
1066.0,4.579545454545455
1067.0,2.0
1068.0,1.0
1069.0,1.0
1070.0,7.088861588861589
1071.0,25.642451088962716
1072.0,10.166666666666668
1073.0,4.2339743589743595
1074.0,6.657142857142857
1075.0,13.505681818181818
1076.0,1.0
1077.0,3.0
1078.0,4.0
1079.0,7.680735930735931
1080.0,24.0
1081.0,1.0
1082.0,0.5833333333333334
1083.0,0.5
1084.0,11.760244755244756
1085.0,8.264285714285714
1086.0,11.303809523809523
1087.0,5.955555555555556
1088.0,4.322368421052632
1089.0,1.0
1090.0,1.0
1091.0,2.5
1092.0,3.7301587301587302
1093.0,5.5
1094.0,3.0
1095.0,2.9
1096.0,3.4
1097.0,2.0
1098.0,4.551232720262971
1099.0,2.0
1100.0,1.6610169491525424
1101.0,10.718132411067192
1102.0,1.0
1103.0,10.0
1104.0,0.9166666666666666
1105.0,2.6666666666666665
1106.0,3.0
1107.0,1.0
1108.0,1.0
1109.0,1.7826086956521738
1110.0,8.333333333333332
1111.0,1.1764705882352942
1112.0,3.0
1113.0,10.951454187180733
1114.0,1.0
1115.0,8.833333333333334
1116.0,2.0
1117.0,11.496886446886448
1118.0,19.43043771043771
1119.0,8.0
1120.0,3.0
1121.0,5.414893617021276
1122.0,6.888888888888889
1123.0,1.0
1124.0,4.0
1125.0,12.316239316239315
1126.0,1.0
1127.0,1.0
1128.0,7.502780867630701
1129.0,3.7
1130.0,4.966491963661776
1131.0,2.9230769230769234
1132.0,2.5
1133.0,3.0
1134.0,5.972222222222222
1135.0,1.9166666666666667
1136.0,3.0
1137.0,4.916666666666666
1138.0,0.9090909090909091
1139.0,20.605860805860807
1140.0,10.773194126135303
1141.0,14.0
1142.0,18.24157579329993
1143.0,1.0
1144.0,2.284090909090909
1145.0,6.083333333333333
1146.0,0.5
1147.0,5.833333333333334
1148.0,2.2868589743589745
1149.0,3.2333333333333334
1150.0,3.3285714285714283
1151.0,0.5
1152.0,12.0
1153.0,1.0
1154.0,1.0
1155.0,9.583204806889018
1156.0,9.221153846153847
1157.0,7.881410256410256
1158.0,10.042582417582416
1159.0,1.5714285714285714
1160.0,3.3125
1161.0,1.0
1162.0,0.23972602739726026
1163.0,9.0
1164.0,9.76056338028169
1165.0,0.40625
1166.0,1.0
1167.0,1.0
1168.0,1.0
1169.0,3.0
1170.0,1.0
1171.0,1.0
1172.0,9.0
1173.0,4.492647058823529
1174.0,10.0
1175.0,3.7857142857142856
1176.0,1.0
1177.0,9.692789968652038
1178.0,0.7096774193548387
1179.0,0.5
1180.0,2.0
1181.0,7.844444444444444
1182.0,2.0
1183.0,2.962962962962963
1184.0,1.0
1185.0,1.0
1186.0,4.5301282051282055
1187.0,0.5
1188.0,1.5789473684210527
1189.0,6.833333333333334
1190.0,4.0
1191.0,20.278921568627453
1192.0,8.636363636363637
1193.0,11.292424242424241
1194.0,1.3615384615384616
1195.0,23.857142857142858
1196.0,5.5
1197.0,10.060924369747902
1198.0,2.0
1199.0,2.7777777777777777
1200.0,5.342105263157895
1201.0,6.0
1202.0,1.0
1203.0,1.45
1204.0,3.047008547008547
1205.0,14.311725550435227
1206.0,1.0
1207.0,8.107852147852148
1208.0,7.0565476190476195
1209.0,1.0
1210.0,2.0
1211.0,1.0
1212.0,7.833333333333334
1213.0,0.8888888888888888
1214.0,2.0
1215.0,12.823684210526315
1216.0,3.3120567375886525
1217.0,7.0
1218.0,0.75
1219.0,3.0
1220.0,2.5833333333333335
1221.0,4.0
1222.0,20.2011566864508
1223.0,1.0
1224.0,3.3916666666666666
1225.0,2.0
1226.0,28.5
1227.0,0.5
1228.0,9.0
1229.0,1.0
1230.0,11.0
1231.0,5.0
1232.0,4.0
1233.0,1.45
1234.0,2.75
1235.0,4.928571428571429
1236.0,9.872924631068361
1237.0,2.357142857142857
1238.0,7.0
1239.0,9.808532856965108
1240.0,1.0
1241.0,5.884615384615385
1242.0,3.0
1243.0,1.0
1244.0,2.0
1245.0,2.7958333333333334
1246.0,2.958333333333333
1247.0,1.0
1248.0,1.9411764705882353
1249.0,6.0
1250.0,0.9354838709677419
1251.0,2.0
1252.0,6.934646199677693
1253.0,1.0
1254.0,2.5238095238095237
1255.0,1.5
1256.0,12.661904761904761
1257.0,9.0
1258.0,1.0
1259.0,5.289119214119214
1260.0,0.6153846153846154
1261.0,4.90655312429506
1262.0,6.7375
1263.0,3.3333333333333335
1264.0,6.0
1265.0,0.3333333333333333
1266.0,0.72
1267.0,3.0
1268.0,7.833333333333333
1269.0,0.45161290322580644
1270.0,4.0
1271.0,2.5
1272.0,1.5
1273.0,8.174603174603174
1274.0,3.0
1275.0,0.5
1276.0,7.0
1277.0,2.0
1278.0,2.0
1279.0,1.5
1280.0,7.140275503634965
1281.0,4.369368131868132
1282.0,9.227272727272727
1283.0,6.944444444444445
1284.0,1.0
1285.0,2.909090909090909
1286.0,3.7142857142857144
1287.0,2.5649350649350646
1288.0,0.7083333333333334
1289.0,5.636363636363637
1290.0,0.75
1291.0,5.625
1292.0,1.0
1293.0,3.0
1294.0,6.0
1295.0,6.478260869565217
1296.0,12.592625745950556
1297.0,13.190476190476188
1298.0,2.0
1299.0,8.738330431109636
1300.0,0.8
1301.0,1.0
1302.0,1.0
1303.0,2.0
1304.0,8.0
1305.0,3.0
1306.0,8.37117117117117
1307.0,1.0
1308.0,8.5
1309.0,5.875
1310.0,1.7522522522522523
1311.0,7.230769230769231
1312.0,0.7
1313.0,11.605617667356796
1314.0,11.662337662337663
1315.0,4.388888888888889
1316.0,2.0
1317.0,1.0
1318.0,2.7619047619047614
1319.0,16.198076923076925
1320.0,3.301424501424501
1321.0,0.9
1322.0,5.648148148148148
1323.0,8.42
1324.0,7.0
1325.0,2.0
1326.0,9.24736842105263
1327.0,1.0
1328.0,4.0
1329.0,9.299120234604105
1330.0,2.0
1331.0,4.650246305418719
1332.0,2.0
1333.0,0.6666666666666666
1334.0,10.253501400560223
1335.0,7.0
1336.0,3.341666666666667
1337.0,2.25
1338.0,3.5
1339.0,1.8922101449275364
1340.0,8.375
1341.0,0.4666666666666667
1342.0,13.705882352941176
1343.0,1.0
1344.0,10.566666666666666
1345.0,3.5027472527472527
1346.0,30.63360071301248
